1e-05 3.945130490953356e-11 3.945130490953356e-11 3.945130490953356e-11 0.00888567832261843 3.945130490953356e-11 7.718124174615953e-14 7.718154205559165e-14 7.718184236566269e-14 8.88567632814062e-12 
2.0000000000000005e-05 1.631838129970301e-10 1.631838129970301e-10 1.631838129970301e-10 0.017771342613537928 1.631838129970301e-10 3.196196606269039e-13 3.1962027643545367e-13 3.196208922446058e-13 1.777133854030421e-11 
3.000000000000001e-05 3.6636907903368625e-10 3.6636907903368625e-10 3.6636907903368625e-10 0.026656978841081713 3.6636907903368625e-10 7.17847722082952e-13 7.178486353155125e-13 7.178495485486409e-13 2.665697260964552e-11 
4.099999999999998e-05 6.762158856776141e-10 6.762158856776141e-10 6.762158856776141e-10 0.03643112953142943 6.762158856776141e-10 1.3251985317731691e-12 1.3251997525288177e-12 1.3252009732849983e-12 3.643112083963833e-11 
5.099999999999995e-05 1.0317458875400136e-09 1.0317458875400136e-09 1.0317458875400136e-09 0.04531666115300054 1.0317458875400136e-09 2.0221416112382812e-12 2.022143094758317e-12 2.0221445782788546e-12 4.5316650150685285e-11 
6.0999999999999924e-05 1.4534480996362759e-09 1.4534480996362759e-09 1.4534480996362759e-09 0.05420212121337812 1.4534480996362759e-09 2.8488340577727682e-12 2.848835789001488e-12 2.8488375202306814e-12 5.420210783438226e-11 
7.09999999999999e-05 1.9375309326181998e-09 1.9375309326181998e-09 1.9375309326181998e-09 0.0630874956812079 1.9375309326181998e-09 3.7978413865248695e-12 3.797843351268547e-12 3.79784531601267e-12 6.308747986316965e-11 
8.099999999999987e-05 2.480419870559444e-09 2.480419870559444e-09 2.480419870559444e-09 0.07197277052527083 2.480419870559444e-09 4.8621547465862625e-12 4.862156931463766e-12 4.8621591163416895e-12 7.197275220940603e-11 
9.099999999999984e-05 3.0787450353974064e-09 3.0787450353974064e-09 3.0787450353974064e-09 0.08085793171450503 3.0787450353974064e-09 6.035166537557235e-12 6.0351689299534756e-12 6.0351713223501136e-12 8.085791084540246e-11 
0.00010099999999999981 3.729329463775426e-09 3.729329463775426e-09 3.729329463775426e-09 0.08974296521802827 3.729329463775426e-09 7.310647422974483e-12 7.310650010996535e-12 7.31065259901896e-12 8.974294174345675e-11 
0.00011099999999999978 4.429178055473769e-09 4.429178055473769e-09 4.429178055473769e-09 0.09862785700515983 4.429178055473769e-09 8.682724660578963e-12 8.682727433014685e-12 8.68273020545076e-12 9.862783087588643e-11 
0.00012099999999999976 5.1754671520631845e-09 5.1754671520631845e-09 5.1754671520631845e-09 0.10751259304544285 5.1754671520631845e-09 1.0145861673985544e-11 1.0145864620264586e-11 1.0145867566543959e-11 1.0751256421507502e-10 
0.00013099999999999974 5.965534732865763e-09 5.965534732865763e-09 5.965534732865763e-09 0.11639715930866637 5.965534732865763e-09 1.1694838794637842e-11 1.1694841904794876e-11 1.1694845014952221e-11 1.163971277334219e-10 
0.00014099999999999971 6.796871111545944e-09 6.796871111545944e-09 6.796871111545944e-09 0.12528154176488754 6.796871111545944e-09 1.3324735107005705e-11 1.3324738371645763e-11 1.3324741636286117e-11 1.2528150740357918e-10 
0.00015099999999999969 7.667110279996336e-09 7.667110279996336e-09 7.667110279996336e-09 0.1341657263844538 7.667110279996336e-09 1.5030911333823543e-11 1.503091474408934e-11 1.5030918154355426e-11 1.3416568919822228e-10 
0.00016099999999999966 8.574021572143735e-09 8.574021572143735e-09 8.574021572143735e-09 0.1430496991380249 8.574021572143735e-09 1.6808993701788237e-11 1.680899724932939e-11 1.6809000796870804e-11 1.4304965909021734e-10 
0.00017099999999999963 9.51550204961157e-09 9.51550204961157e-09 9.51550204961157e-09 0.15193344599659536 9.51550204961157e-09 1.865485873154886e-11 1.8654862408492813e-11 1.8654866085437016e-11 1.5193340305270598e-10 
0.0001809999999999996 1.0489569061539016e-08 1.0489569061539016e-08 1.0489569061539016e-08 0.1608169529315162 1.0489569061539016e-08 2.0564618899037784e-11 2.0564622697962468e-11 2.056462649688738e-11 1.6081690705901127e-10 
0.00019099999999999957 1.1494353412958109e-08 1.1494353412958109e-08 1.1494353412958109e-08 0.16970020591451748 1.1494353412958109e-08 2.2534609118226537e-11 2.2534613032134535e-11 2.253461694604275e-11 1.697001570827355e-10 
0.00020099999999999955 1.25280928534882e-08 1.25280928534882e-08 1.25280928534882e-08 0.17858319091773017 1.25280928534882e-08 2.4561373998249025e-11 2.4561378020543264e-11 2.4561382042837713e-11 1.7858313909777505e-10 
0.00021099999999999952 1.3589125950768808e-08 1.3589125950768808e-08 1.3589125950768808e-08 0.18746589391370838 1.3589125950768808e-08 2.6641655830530765e-11 2.664165995499158e-11 2.664166407945259e-11 1.8746583907834851e-10 
0.0002209999999999995 1.4675886314867336e-08 1.4675886314867336e-08 1.4675886314867336e-08 0.1963483008754517 1.4675886314867336e-08 2.8772383264103968e-11 2.877238748486747e-11 2.8772391705631157e-11 1.9634824299902496e-10 
0.00023099999999999946 1.5786897150649182e-08 1.5786897150649182e-08 1.5786897150649182e-08 0.2052303977764271 1.5786897150649182e-08 3.095066062968412e-11 3.095066494122183e-11 3.095066925275971e-11 2.052303368347786e-10 
0.00024099999999999943 1.6920766139498857e-08 1.6920766139498857e-08 1.6920766139498857e-08 0.21411217059059123 1.6920766139498857e-08 3.3173757875342374e-11 3.3173762272441984e-11 3.317376666954176e-11 2.1411210656087942e-10 
0.0002509999999999996 1.8076180552384358e-08 1.8076180552384358e-08 1.8076180552384358e-08 0.22299360529241258 1.8076180552384358e-08 3.5439101078736816e-11 3.5439105556484106e-11 3.543911003423156e-11 2.2299353815316638e-10 
0.00026099999999999984 1.9251902812901934e-08 1.9251902812901934e-08 1.9251902812901934e-08 0.23187468785689358 1.9251902812901934e-08 3.7744263502873256e-11 3.774426805663501e-11 3.77442726103969e-11 2.3187461758793743e-10 
0.00027000000000000006 2.032645019111348e-08 2.032645019111348e-08 2.032645019111348e-08 0.2398673494962873 2.032645019111348e-08 3.9851061362456956e-11 3.985106598088956e-11 3.985107059932231e-11 2.3986727639423896e-10 
0.0002800000000000003 2.1537597753321786e-08 2.1537597753321786e-08 2.1537597753321786e-08 0.24874772436296194 2.1537597753321786e-08 4.222568517838143e-11 4.22256898647426e-11 4.2225694551103895e-11 2.4874764809590666e-10 
0.00029000000000000054 2.2765849819268744e-08 2.2765849819268744e-08 2.2765849819268744e-08 0.2576277064230267 2.2765849819268744e-08 4.463384722752975e-11 4.463385197791338e-11 4.463385672829713e-11 2.5762762697394637e-10 
0.0003000000000000008 2.401022262942013e-08 2.401022262942013e-08 2.401022262942013e-08 0.26650728165377763 2.401022262942013e-08 4.707361857089733e-11 4.707362338162057e-11 4.707362819234392e-11 2.665071990066411e-10 
0.00031000000000000103 2.526978864464128e-08 2.526978864464128e-08 2.526978864464128e-08 0.27538643603315366 2.526978864464128e-08 4.9543180505500895e-11 4.954318537309133e-11 4.954319024068187e-11 2.7538635017286027e-10 
0.0003200000000000013 2.65436733426494e-08 2.65436733426494e-08 2.65436733426494e-08 0.28426515553975784 2.65436733426494e-08 5.204081824926202e-11 5.2040823170445644e-11 5.204082809162937e-11 2.8426506645211203e-10 
0.0003300000000000015 2.7831052095991977e-08 2.7831052095991977e-08 2.7831052095991977e-08 0.29314342615288036 2.7831052095991977e-08 5.4564914987667626e-11 5.4564919959357476e-11 5.4564924931047416e-11 2.9314333382443196e-10 
0.00034000000000000176 2.9131147438743454e-08 2.9131147438743454e-08 2.9131147438743454e-08 0.3020212338525199 2.9131147438743454e-08 5.711394626148176e-11 5.711395128076718e-11 5.71139563000527e-11 3.0202113827065415e-10 
0.000350000000000002 3.0443226409918514e-08 3.0443226409918514e-08 3.0443226409918514e-08 0.31089856461940657 3.0443226409918514e-08 5.968647467597093e-11 5.968647974010749e-11 5.968648480424414e-11 3.1089846577229973e-10 
0.00036000000000000225 3.1766597668883776e-08 3.1766597668883776e-08 3.1766597668883776e-08 0.31977540443502295 3.1766597668883776e-08 6.228114491322419e-11 6.228115001962416e-11 6.228115512602422e-11 3.197753023114633e-10 
0.0003700000000000025 3.3100609506886695e-08 3.3100609506886695e-08 3.3100609506886695e-08 0.32865173928162766 3.3100609506886695e-08 6.489667903020484e-11 6.48966841764282e-11 6.489668932265164e-11 3.286516338710857e-10 
0.00038000000000000273 3.444464737309196e-08 3.444464737309196e-08 3.444464737309196e-08 0.3375275551422762 3.444464737309196e-08 6.753187202616428e-11 6.753187720991028e-11 6.753188239365633e-11 3.375274464348401e-10 
0.000390000000000003 3.579813178613529e-08 3.579813178613529e-08 3.579813178613529e-08 0.346402838000844 3.579813178613529e-08 7.018558766398762e-11 7.018559288308677e-11 7.018559810218599e-11 3.4640272598718444e-10 
0.0004000000000000032 3.7160516325094874e-08 3.7160516325094874e-08 3.7160516325094874e-08 0.35527757384204783 3.7160516325094874e-08 7.285675453092375e-11 7.285675978333031e-11 7.285676503573696e-11 3.552774585133851e-10 
0.00041000000000000346 3.8531285735554575e-08 3.8531285735554575e-08 3.8531285735554575e-08 0.36415174865146843 3.8531285735554575e-08 7.554436232498595e-11 7.554436760877092e-11 7.554437289255596e-11 3.6415162999954107e-10 
0.0004200000000000037 3.99099541441663e-08 3.99099541441663e-08 3.99099541441663e-08 0.3730253484155725 3.99099541441663e-08 7.824745835409544e-11 7.824746366743972e-11 7.824746898078406e-11 3.7302522643260804e-10 
0.00043000000000000395 4.1296063375495375e-08 4.1296063375495375e-08 4.1296063375495375e-08 0.38189835912173486 4.1296063375495375e-08 8.096514423577976e-11 8.096514957696799e-11 8.096515491815626e-11 3.818982338004221e-10 
0.0004400000000000042 4.268918136528955e-08 4.268918136528955e-08 4.268918136528955e-08 0.3907707667582604 4.268918136528955e-08 8.369657278593739e-11 8.36965781533519e-11 8.369658352076646e-11 3.9077063809172327e-10 
0.00045000000000000443 4.4088900664647986e-08 4.4088900664647986e-08 4.4088900664647986e-08 0.39964255731440645 4.4088900664647986e-08 8.644094508583702e-11 8.644095047795234e-11 8.644095587006773e-11 3.996424252961794e-10 
0.0004600000000000047 4.5494837029882584e-08 4.5494837029882584e-08 4.5494837029882584e-08 0.4085137167804047 4.5494837029882584e-08 8.919750771714119e-11 8.919751313251871e-11 8.919751854789626e-11 4.085135814044095e-10 
0.0004700000000000049 4.690662809316245e-08 4.690662809316245e-08 4.690662809316245e-08 0.4173842311474835 4.690662809316245e-08 9.196555015532833e-11 9.19655555926113e-11 9.19655610298943e-11 4.1738409240800743e-10 
0.00048000000000000516 4.8323932109314136e-08 4.8323932109314136e-08 4.8323932109314136e-08 0.42625408640789003 4.8323932109314136e-08 9.47444023124394e-11 9.47444077703483e-11 9.474441322825723e-11 4.2625394429956506e-10 
0.0004900000000000054 4.974642677441431e-08 4.974642677441431e-08 4.974642677441431e-08 0.4351232685549119 4.974642677441431e-08 9.75334322205942e-11 9.753343769792224e-11 9.753344317525034e-11 4.351231230726956e-10 
0.0005000000000000056 5.117380811206251e-08 5.117380811206251e-08 5.117380811206251e-08 0.44399176358289993 5.117380811206251e-08 1.0033204384821343e-10 1.0033204934382249e-10 1.0033205483943158e-10 4.4399161472205676e-10 
0.0005100000000000059 5.260578942345638e-08 5.260578942345638e-08 5.260578942345638e-08 0.45285955748729007 5.260578942345638e-08 1.0313967504134402e-10 1.031396805541606e-10 1.0313968606697725e-10 4.5285940524337433e-10 
0.0005200000000000061 5.404210029761483e-08 5.404210029761483e-08 5.404210029761483e-08 0.4617266362646253 5.404210029761483e-08 1.0595579558292084e-10 1.0595580111193249e-10 1.0595580664094417e-10 4.6172648063346474e-10 
0.0005300000000000064 5.548248567830281e-08 5.548248567830281e-08 5.548248567830281e-08 0.4705929859125777 5.548248567830281e-08 1.0877990536320866e-10 1.0877991090746032e-10 1.0877991645171201e-10 4.705928268902582e-10 
0.0005400000000000066 5.692670498440976e-08 5.692670498440976e-08 5.692670498440976e-08 0.4794585924299713 5.692670498440976e-08 1.1161153265505483e-10 1.1161153821364568e-10 1.1161154377223656e-10 4.794584300128226e-10 
0.0005500000000000069 5.837453128071962e-08 5.837453128071962e-08 5.837453128071962e-08 0.488323441816803 5.837453128071962e-08 1.1445023248794893e-10 1.1445023806002919e-10 1.1445024363210949e-10 4.883232760013846e-10 
0.0005600000000000071 5.982575049618534e-08 5.982575049618534e-08 5.982575049618534e-08 0.49718752007426564 5.982575049618534e-08 1.172955851152282e-10 1.1729559069999632e-10 1.1729559628476446e-10 4.971873508573542e-10 
0.0005700000000000073 6.128016068698639e-08 6.128016068698639e-08 6.128016068698639e-08 0.5060508132047699 6.128016068698639e-08 1.2014719456909368e-10 1.2014720016579342e-10 1.201472057624932e-10 5.060506405833473e-10 
0.0005800000000000076 6.273757134180427e-08 6.273757134180427e-08 6.273757134180427e-08 0.5149133072119659 6.273757134180427e-08 1.230046872984052e-10 1.2300469290632317e-10 1.2300469851424118e-10 5.149131311832074e-10 
0.0005900000000000078 6.419780272689695e-08 6.419780272689695e-08 6.419780272689695e-08 0.5237749881007662 6.419780272689695e-08 1.2586771088451504e-10 1.2586771650297818e-10 1.2586772212144132e-10 5.237748086620302e-10 
